# BEGIN cycle heat=3.500V/300ms cool=0.500V/3000ms x10
t_ms,phase,target_v,wiper,vldo_v,isns_v,current_a
9916,COOL,0.500,14,0.4949,0.3748,0.1136
9923,HEAT,3.500,96,3.4824,2.6133,0.7919
9932,HEAT,3.500,96,3.4848,2.6222,0.7946
9942,HEAT,3.500,96,3.4830,2.6326,0.7978
9952,HEAT,3.500,96,3.4824,2.6439,0.8012
9962,HEAT,3.500,96,3.4836,2.6573,0.8052
9972,HEAT,3.500,96,3.4793,2.6662,0.8079
9982,HEAT,3.500,96,3.4885,2.6772,0.8113
9993,HEAT,3.500,96,3.4818,2.6888,0.8148
10002,HEAT,3.500,96,3.4836,2.6983,0.8177
10012,HEAT,3.500,96,3.4836,2.7068,0.8202
10022,HEAT,3.500,96,3.4824,2.7126,0.8220
10032,HEAT,3.500,96,3.4848,2.7227,0.8251
10042,HEAT,3.500,96,3.4830,2.7257,0.8260
10052,HEAT,3.500,96,3.4836,2.7312,0.8276
10062,HEAT,3.500,96,3.4830,2.7343,0.8286
10072,HEAT,3.500,96,3.4830,2.7377,0.8296
10082,HEAT,3.500,96,3.4867,2.7398,0.8302
10092,HEAT,3.500,96,3.4806,2.7435,0.8314
10102,HEAT,3.500,96,3.4812,2.7392,0.8301
10112,HEAT,3.500,96,3.4824,2.7444,0.8316
10123,HEAT,3.500,96,3.4842,2.7462,0.8322
10132,HEAT,3.500,96,3.4848,2.7496,0.8332
10142,HEAT,3.500,96,3.4818,2.7496,0.8332
10152,HEAT,3.500,96,3.4830,2.7490,0.8330
10163,HEAT,3.500,96,3.4861,2.7554,0.8350
10172,HEAT,3.500,96,3.4836,2.7538,0.8345
10182,HEAT,3.500,96,3.4824,2.7548,0.8348
10192,HEAT,3.500,96,3.4824,2.7557,0.8351
10202,HEAT,3.500,96,3.4848,2.7578,0.8357
10212,HEAT,3.500,96,3.4830,2.7615,0.8368
10222,HEAT,3.500,96,3.4836,2.7590,0.8361
10229,COOL,0.500,14,0.5279,0.3974,0.1204
10238,COOL,0.500,14,0.4967,0.3974,0.1204
10249,COOL,0.500,14,0.4961,0.3977,0.1205
10258,COOL,0.500,14,0.4949,0.3965,0.1202
10268,COOL,0.500,14,0.4961,0.3965,0.1202
10278,COOL,0.500,14,0.4973,0.3971,0.1203
10288,COOL,0.500,14,0.4985,0.3971,0.1203
10298,COOL,0.500,14,0.4961,0.3974,0.1204
10308,COOL,0.500,14,0.4985,0.3965,0.1202
10318,COOL,0.500,14,0.4973,0.3968,0.1202
10328,COOL,0.500,14,0.4943,0.3968,0.1202
10338,COOL,0.500,14,0.4973,0.3962,0.1201
10348,COOL,0.500,14,0.4961,0.3968,0.1202
10358,COOL,0.500,14,0.4943,0.3968,0.1202
10368,COOL,0.500,14,0.4961,0.3977,0.1205
10379,COOL,0.500,14,0.4955,0.3974,0.1204
10388,COOL,0.500,14,0.4943,0.3971,0.1203
10398,COOL,0.500,14,0.4949,0.3968,0.1202
10408,COOL,0.500,14,0.4973,0.3977,0.1205
10419,COOL,0.500,14,0.4967,0.3956,0.1199
10428,COOL,0.500,14,0.4955,0.3968,0.1202
10438,COOL,0.500,14,0.4967,0.3965,0.1202
10448,COOL,0.500,14,0.4961,0.3971,0.1203
10458,COOL,0.500,14,0.4949,0.3965,0.1202
10468,COOL,0.500,14,0.4967,0.3965,0.1202
10478,COOL,0.500,14,0.4955,0.3968,0.1202
10488,COOL,0.500,14,0.4943,0.3962,0.1201
10498,COOL,0.500,14,0.4955,0.3974,0.1204
10508,COOL,0.500,14,0.4955,0.3962,0.1201
10518,COOL,0.500,14,0.4949,0.3968,0.1202
10528,COOL,0.500,14,0.4979,0.3971,0.1203
10538,COOL,0.500,14,0.4961,0.3962,0.1201
10549,COOL,0.500,14,0.4955,0.3962,0.1201
10558,COOL,0.500,14,0.4961,0.3971,0.1203
10568,COOL,0.500,14,0.4955,0.3968,0.1202
10578,COOL,0.500,14,0.4936,0.3968,0.1202
10589,COOL,0.500,14,0.4949,0.3971,0.1203
10598,COOL,0.500,14,0.4967,0.3971,0.1203
10608,COOL,0.500,14,0.4979,0.3971,0.1203
10618,COOL,0.500,14,0.4961,0.3977,0.1205
10628,COOL,0.500,14,0.4961,0.3974,0.1204
10638,COOL,0.500,14,0.4967,0.3974,0.1204
10648,COOL,0.500,14,0.4967,0.3965,0.1202
10658,COOL,0.500,14,0.4949,0.3968,0.1202
10668,COOL,0.500,14,0.4967,0.3953,0.1198
10678,COOL,0.500,14,0.4955,0.3971,0.1203
10688,COOL,0.500,14,0.4949,0.3974,0.1204
10698,COOL,0.500,14,0.4943,0.3965,0.1202
10708,COOL,0.500,14,0.4949,0.3965,0.1202
10719,COOL,0.500,14,0.4949,0.3968,0.1202
10728,COOL,0.500,14,0.4967,0.3968,0.1202
10738,COOL,0.500,14,0.4949,0.3965,0.1202
10748,COOL,0.500,14,0.4961,0.3974,0.1204
10758,COOL,0.500,14,0.4967,0.3974,0.1204
10768,COOL,0.500,14,0.4967,0.3959,0.1200
10778,COOL,0.500,14,0.4961,0.3968,0.1202
10788,COOL,0.500,14,0.4979,0.3959,0.1200
10798,COOL,0.500,14,0.4967,0.3956,0.1199
10808,COOL,0.500,14,0.4961,0.3968,0.1202
10818,COOL,0.500,14,0.4955,0.3965,0.1202
10828,COOL,0.500,14,0.4930,0.3968,0.1202
10838,COOL,0.500,14,0.4936,0.3971,0.1203
10848,COOL,0.500,14,0.4973,0.3974,0.1204
10858,COOL,0.500,14,0.4949,0.3965,0.1202
10868,COOL,0.500,14,0.4949,0.3965,0.1202
10878,COOL,0.500,14,0.4979,0.3971,0.1203
10889,COOL,0.500,14,0.4985,0.3962,0.1201
10898,COOL,0.500,14,0.4949,0.3968,0.1202
10908,COOL,0.500,14,0.4955,0.3971,0.1203
10918,COOL,0.500,14,0.4967,0.3965,0.1202
10928,COOL,0.500,14,0.4967,0.3965,0.1202
10938,COOL,0.500,14,0.4949,0.3968,0.1202
10948,COOL,0.500,14,0.4967,0.3962,0.1201
10958,COOL,0.500,14,0.4943,0.3968,0.1202
10968,COOL,0.500,14,0.4961,0.3971,0.1203
10978,COOL,0.500,14,0.4961,0.3962,0.1201
10988,COOL,0.500,14,0.4961,0.3962,0.1201
10998,COOL,0.500,14,0.4955,0.3962,0.1201
11008,COOL,0.500,14,0.4979,0.3956,0.1199
11019,COOL,0.500,14,0.4967,0.3962,0.1201
11028,COOL,0.500,14,0.4961,0.3968,0.1202
11038,COOL,0.500,14,0.4955,0.3968,0.1202
11048,COOL,0.500,14,0.4955,0.3962,0.1201
11059,COOL,0.500,14,0.4936,0.3968,0.1202
11068,COOL,0.500,14,0.4967,0.3965,0.1202
11078,COOL,0.500,14,0.4967,0.3965,0.1202
11088,COOL,0.500,14,0.4943,0.3962,0.1201
11098,COOL,0.500,14,0.4973,0.3965,0.1202
11108,COOL,0.500,14,0.4955,0.3959,0.1200
11118,COOL,0.500,14,0.4961,0.3953,0.1198
11128,COOL,0.500,14,0.4955,0.3962,0.1201
11138,COOL,0.500,14,0.4961,0.3962,0.1201
11148,COOL,0.500,14,0.4943,0.3965,0.1202
11158,COOL,0.500,14,0.4949,0.3962,0.1201
11168,COOL,0.500,14,0.4961,0.3962,0.1201
11178,COOL,0.500,14,0.4930,0.3962,0.1201
11189,COOL,0.500,14,0.4943,0.3965,0.1202
11198,COOL,0.500,14,0.4961,0.3956,0.1199
11208,COOL,0.500,14,0.4955,0.3959,0.1200
11218,COOL,0.500,14,0.4949,0.3950,0.1197
11229,COOL,0.500,14,0.4961,0.3959,0.1200
11238,COOL,0.500,14,0.4967,0.3962,0.1201
11248,COOL,0.500,14,0.4961,0.3968,0.1202
11258,COOL,0.500,14,0.4961,0.3968,0.1202
11268,COOL,0.500,14,0.4949,0.3956,0.1199
11278,COOL,0.500,14,0.4967,0.3962,0.1201
11288,COOL,0.500,14,0.4955,0.3962,0.1201
11298,COOL,0.500,14,0.4949,0.3962,0.1201
11308,COOL,0.500,14,0.4961,0.3962,0.1201
11318,COOL,0.500,14,0.4961,0.3953,0.1198
11328,COOL,0.500,14,0.4949,0.3956,0.1199
11338,COOL,0.500,14,0.4961,0.3953,0.1198
11348,COOL,0.500,14,0.4961,0.3971,0.1203
11359,COOL,0.500,14,0.4967,0.3959,0.1200
11368,COOL,0.500,14,0.4961,0.3965,0.1202
11378,COOL,0.500,14,0.4967,0.3965,0.1202
11388,COOL,0.500,14,0.4967,0.3965,0.1202
11398,COOL,0.500,14,0.4955,0.3956,0.1199
11408,COOL,0.500,14,0.4961,0.3953,0.1198
11418,COOL,0.500,14,0.4930,0.3953,0.1198
11428,COOL,0.500,14,0.4979,0.3962,0.1201
11438,COOL,0.500,14,0.4961,0.3959,0.1200
11448,COOL,0.500,14,0.4949,0.3959,0.1200
11458,COOL,0.500,14,0.4961,0.3956,0.1199
11468,COOL,0.500,14,0.4973,0.3959,0.1200
11478,COOL,0.500,14,0.4967,0.3956,0.1199
11488,COOL,0.500,14,0.4979,0.3962,0.1201
11498,COOL,0.500,14,0.4973,0.3953,0.1198
11508,COOL,0.500,14,0.4961,0.3953,0.1198
11518,COOL,0.500,14,0.4955,0.3953,0.1198
11529,COOL,0.500,14,0.4979,0.3950,0.1197
11538,COOL,0.500,14,0.4961,0.3962,0.1201
11548,COOL,0.500,14,0.4955,0.3959,0.1200
11558,COOL,0.500,14,0.4961,0.3965,0.1202
11568,COOL,0.500,14,0.4967,0.3950,0.1197
11578,COOL,0.500,14,0.4949,0.3953,0.1198
11588,COOL,0.500,14,0.4955,0.3944,0.1195
11598,COOL,0.500,14,0.4949,0.3956,0.1199
11608,COOL,0.500,14,0.4955,0.3956,0.1199
11618,COOL,0.500,14,0.4924,0.3956,0.1199
11628,COOL,0.500,14,0.4967,0.3947,0.1196
11638,COOL,0.500,14,0.4967,0.3959,0.1200
11648,COOL,0.500,14,0.4961,0.3956,0.1199
11659,COOL,0.500,14,0.4955,0.3950,0.1197
11668,COOL,0.500,14,0.4949,0.3956,0.1199
11678,COOL,0.500,14,0.4955,0.3938,0.1193
11688,COOL,0.500,14,0.4949,0.3953,0.1198
11699,COOL,0.500,14,0.4967,0.3953,0.1198
11708,COOL,0.500,14,0.4949,0.3950,0.1197
11718,COOL,0.500,14,0.4973,0.3956,0.1199
11728,COOL,0.500,14,0.4967,0.3941,0.1194
11738,COOL,0.500,14,0.4943,0.3950,0.1197
11748,COOL,0.500,14,0.4967,0.3953,0.1198
11758,COOL,0.500,14,0.4943,0.3959,0.1200
11768,COOL,0.500,14,0.4961,0.3956,0.1199
11778,COOL,0.500,14,0.4979,0.3950,0.1197
11788,COOL,0.500,14,0.4955,0.3950,0.1197
11798,COOL,0.500,14,0.4955,0.3950,0.1197
11808,COOL,0.500,14,0.4967,0.3935,0.1192
11818,COOL,0.500,14,0.4949,0.3944,0.1195
11829,COOL,0.500,14,0.4961,0.3959,0.1200
11838,COOL,0.500,14,0.4967,0.3944,0.1195
11848,COOL,0.500,14,0.4936,0.3947,0.1196
11858,COOL,0.500,14,0.4979,0.3956,0.1199
11869,COOL,0.500,14,0.4955,0.3947,0.1196
11878,COOL,0.500,14,0.4961,0.3947,0.1196
11888,COOL,0.500,14,0.4967,0.3947,0.1196
11898,COOL,0.500,14,0.4955,0.3950,0.1197
11908,COOL,0.500,14,0.4967,0.3947,0.1196
11918,COOL,0.500,14,0.4955,0.3938,0.1193
11928,COOL,0.500,14,0.4936,0.3938,0.1193
11938,COOL,0.500,14,0.4967,0.3938,0.1193
11948,COOL,0.500,14,0.4936,0.3938,0.1193
11958,COOL,0.500,14,0.4967,0.3950,0.1197
11968,COOL,0.500,14,0.4973,0.3950,0.1197
11978,COOL,0.500,14,0.4973,0.3928,0.1190
11988,COOL,0.500,14,0.4930,0.3938,0.1193
11999,COOL,0.500,14,0.4961,0.3931,0.1191
12008,COOL,0.500,14,0.4961,0.3944,0.1195
12018,COOL,0.500,14,0.4973,0.3950,0.1197
12028,COOL,0.500,14,0.4955,0.3935,0.1192
12038,COOL,0.500,14,0.4949,0.3938,0.1193
12048,COOL,0.500,14,0.4955,0.3922,0.1189
12058,COOL,0.500,14,0.4961,0.3941,0.1194
12068,COOL,0.500,14,0.4967,0.3931,0.1191
12078,COOL,0.500,14,0.4967,0.3935,0.1192
12088,COOL,0.500,14,0.4985,0.3944,0.1195
12098,COOL,0.500,14,0.4973,0.3928,0.1190
12108,COOL,0.500,14,0.4949,0.3938,0.1193
12118,COOL,0.500,14,0.4979,0.3935,0.1192
12128,COOL,0.500,14,0.4967,0.3931,0.1191
12138,COOL,0.500,14,0.4955,0.3947,0.1196
12148,COOL,0.500,14,0.4973,0.3935,0.1192
12158,COOL,0.500,14,0.4961,0.3925,0.1189
12169,COOL,0.500,14,0.4961,0.3941,0.1194
12178,COOL,0.500,14,0.4967,0.3931,0.1191
12188,COOL,0.500,14,0.4967,0.3950,0.1197
12198,COOL,0.500,14,0.4961,0.3916,0.1187
12208,COOL,0.500,14,0.4949,0.3922,0.1189
12218,COOL,0.500,14,0.4985,0.3941,0.1194
12228,COOL,0.500,14,0.4949,0.3925,0.1189
12238,COOL,0.500,14,0.4967,0.3928,0.1190
12248,COOL,0.500,14,0.4961,0.3907,0.1184
12258,COOL,0.500,14,0.4961,0.3935,0.1192
12268,COOL,0.500,14,0.4967,0.3919,0.1188
12278,COOL,0.500,14,0.4961,0.3916,0.1187
12288,COOL,0.500,14,0.4967,0.3925,0.1189
12299,COOL,0.500,14,0.4955,0.3919,0.1188
12308,COOL,0.500,14,0.4955,0.3922,0.1189
12318,COOL,0.500,14,0.4961,0.3913,0.1186
12328,COOL,0.500,14,0.4955,0.3922,0.1189
12339,COOL,0.500,14,0.4973,0.3919,0.1188
12348,COOL,0.500,14,0.4949,0.3928,0.1190
12358,COOL,0.500,14,0.4973,0.3925,0.1189
12368,COOL,0.500,14,0.4961,0.3919,0.1188
12378,COOL,0.500,14,0.4955,0.3925,0.1189
12388,COOL,0.500,14,0.4930,0.3913,0.1186
12398,COOL,0.500,14,0.4955,0.3925,0.1189
12408,COOL,0.500,14,0.4979,0.3919,0.1188
12418,COOL,0.500,14,0.4955,0.3907,0.1184
12428,COOL,0.500,14,0.4967,0.3907,0.1184
12438,COOL,0.500,14,0.4949,0.3913,0.1186
12448,COOL,0.500,14,0.4973,0.3919,0.1188
12458,COOL,0.500,14,0.4961,0.3913,0.1186
12469,COOL,0.500,14,0.4949,0.3916,0.1187
12478,COOL,0.500,14,0.4943,0.3916,0.1187
12488,COOL,0.500,14,0.4955,0.3922,0.1189
12498,COOL,0.500,14,0.4967,0.3913,0.1186
12509,COOL,0.500,14,0.4955,0.3913,0.1186
12518,COOL,0.500,14,0.4955,0.3922,0.1189
12528,COOL,0.500,14,0.4943,0.3913,0.1186
12538,COOL,0.500,14,0.4967,0.3916,0.1187
12548,COOL,0.500,14,0.4961,0.3907,0.1184
12558,COOL,0.500,14,0.4949,0.3919,0.1188
12568,COOL,0.500,14,0.4967,0.3913,0.1186
12578,COOL,0.500,14,0.4967,0.3910,0.1185
12588,COOL,0.500,14,0.4985,0.3904,0.1183
12598,COOL,0.500,14,0.4961,0.3907,0.1184
12608,COOL,0.500,14,0.4973,0.3913,0.1186
12618,COOL,0.500,14,0.4961,0.3904,0.1183
12628,COOL,0.500,14,0.4967,0.3907,0.1184
12639,COOL,0.500,14,0.4936,0.3898,0.1181
12648,COOL,0.500,14,0.4973,0.3916,0.1187
12658,COOL,0.500,14,0.4955,0.3907,0.1184
12668,COOL,0.500,14,0.4967,0.3901,0.1182
12678,COOL,0.500,14,0.4961,0.3901,0.1182
12688,COOL,0.500,14,0.4961,0.3910,0.1185
12698,COOL,0.500,14,0.4955,0.3901,0.1182
12708,COOL,0.500,14,0.4949,0.3907,0.1184
12718,COOL,0.500,14,0.4967,0.3898,0.1181
12728,COOL,0.500,14,0.4943,0.3907,0.1184
12738,COOL,0.500,14,0.4949,0.3901,0.1182
12748,COOL,0.500,14,0.4961,0.3904,0.1183
12758,COOL,0.500,14,0.4955,0.3895,0.1180
12768,COOL,0.500,14,0.4955,0.3907,0.1184
12778,COOL,0.500,14,0.4967,0.3898,0.1181
12788,COOL,0.500,14,0.4967,0.3898,0.1181
12798,COOL,0.500,14,0.4967,0.3886,0.1177
12809,COOL,0.500,14,0.4955,0.3901,0.1182
12818,COOL,0.500,14,0.4967,0.3904,0.1183
12828,COOL,0.500,14,0.4949,0.3892,0.1179
12838,COOL,0.500,14,0.4979,0.3889,0.1178
12848,COOL,0.500,14,0.4936,0.3886,0.1177
12858,COOL,0.500,14,0.4949,0.3898,0.1181
12868,COOL,0.500,14,0.4967,0.3892,0.1179
12878,COOL,0.500,14,0.4961,0.3883,0.1177
12888,COOL,0.500,14,0.4955,0.3898,0.1181
12898,COOL,0.500,14,0.4930,0.3892,0.1179
12908,COOL,0.500,14,0.4961,0.3883,0.1177
12918,COOL,0.500,14,0.4961,0.3873,0.1174
12928,COOL,0.500,14,0.4961,0.3898,0.1181
12939,COOL,0.500,14,0.4985,0.3889,0.1178
12948,COOL,0.500,14,0.4961,0.3886,0.1177
12958,COOL,0.500,14,0.4930,0.3889,0.1178
12968,COOL,0.500,14,0.4973,0.3883,0.1177
12979,COOL,0.500,14,0.4967,0.3880,0.1176
12988,COOL,0.500,14,0.4943,0.3883,0.1177
12998,COOL,0.500,14,0.4955,0.3880,0.1176
13008,COOL,0.500,14,0.4967,0.3886,0.1177
13018,COOL,0.500,14,0.4949,0.3876,0.1175
13028,COOL,0.500,14,0.4955,0.3880,0.1176
13038,COOL,0.500,14,0.4949,0.3880,0.1176
13048,COOL,0.500,14,0.4967,0.3883,0.1177
13058,COOL,0.500,14,0.4943,0.3883,0.1177
13068,COOL,0.500,14,0.4943,0.3873,0.1174
13078,COOL,0.500,14,0.4967,0.3870,0.1173
13088,COOL,0.500,14,0.4973,0.3873,0.1174
13098,COOL,0.500,14,0.4973,0.3886,0.1177
13109,COOL,0.500,14,0.4973,0.3873,0.1174
13118,COOL,0.500,14,0.4967,0.3880,0.1176
13128,COOL,0.500,14,0.4955,0.3873,0.1174
13138,COOL,0.500,14,0.4930,0.3876,0.1175
13149,COOL,0.500,14,0.4973,0.3867,0.1172
13158,COOL,0.500,14,0.4949,0.3876,0.1175
13168,COOL,0.500,14,0.4943,0.3880,0.1176
13178,COOL,0.500,14,0.4955,0.3870,0.1173
13188,COOL,0.500,14,0.4973,0.3870,0.1173
13198,COOL,0.500,14,0.4961,0.3864,0.1171
13208,COOL,0.500,14,0.4961,0.3880,0.1176
13218,COOL,0.500,14,0.4961,0.3870,0.1173
13228,COOL,0.500,14,0.4967,0.3867,0.1172
13236,HEAT,3.500,96,3.4824,2.6888,0.8148
13244,HEAT,3.500,96,3.4836,2.6937,0.8163
13254,HEAT,3.500,96,3.4836,2.6998,0.8181
13264,HEAT,3.500,96,3.4848,2.7062,0.8201
13274,HEAT,3.500,96,3.4842,2.7093,0.8210
13284,HEAT,3.500,96,3.4836,2.7138,0.8224
13294,HEAT,3.500,96,3.4830,2.7196,0.8241
13304,HEAT,3.500,96,3.4830,2.7248,0.8257
13314,HEAT,3.500,96,3.4836,2.7282,0.8267
13324,HEAT,3.500,96,3.4800,2.7337,0.8284
13334,HEAT,3.500,96,3.4867,2.7328,0.8281
13344,HEAT,3.500,96,3.4848,2.7364,0.8292
13354,HEAT,3.500,96,3.4830,2.7395,0.8301
13365,HEAT,3.500,96,3.4836,2.7401,0.8303
13374,HEAT,3.500,96,3.4830,2.7429,0.8312
13384,HEAT,3.500,96,3.4830,2.7425,0.8311
13394,HEAT,3.500,96,3.4873,2.7474,0.8326
13405,HEAT,3.500,96,3.4800,2.7435,0.8314
13414,HEAT,3.500,96,3.4842,2.7484,0.8328
13424,HEAT,3.500,96,3.4824,2.7484,0.8328
13434,HEAT,3.500,96,3.4824,2.7499,0.8333
13444,HEAT,3.500,96,3.4855,2.7517,0.8339
13454,HEAT,3.500,96,3.4848,2.7514,0.8338
13464,HEAT,3.500,96,3.4842,2.7538,0.8345
13474,HEAT,3.500,96,3.4836,2.7542,0.8346
13484,HEAT,3.500,96,3.4830,2.7535,0.8344
13494,HEAT,3.500,96,3.4848,2.7517,0.8339
13504,HEAT,3.500,96,3.4830,2.7575,0.8356
13514,HEAT,3.500,96,3.4836,2.7569,0.8354
13524,HEAT,3.500,96,3.4830,2.7557,0.8351
13535,HEAT,3.500,96,3.4830,2.7566,0.8353
13542,COOL,0.500,14,0.5321,0.3971,0.1203
13551,COOL,0.500,14,0.4955,0.3962,0.1201
13561,COOL,0.500,14,0.4961,0.3962,0.1201
13571,COOL,0.500,14,0.4961,0.3965,0.1202
13581,COOL,0.500,14,0.4943,0.3956,0.1199
13591,COOL,0.500,14,0.4955,0.3971,0.1203
13601,COOL,0.500,14,0.4967,0.3965,0.1202
13611,COOL,0.500,14,0.4967,0.3956,0.1199
13621,COOL,0.500,14,0.4979,0.3959,0.1200
13631,COOL,0.500,14,0.4961,0.3962,0.1201
13641,COOL,0.500,14,0.4961,0.3962,0.1201
13651,COOL,0.500,14,0.4961,0.3950,0.1197
13662,COOL,0.500,14,0.4979,0.3953,0.1198
13671,COOL,0.500,14,0.4930,0.3953,0.1198
13681,COOL,0.500,14,0.4967,0.3962,0.1201
13691,COOL,0.500,14,0.4985,0.3944,0.1195
13701,COOL,0.500,14,0.4949,0.3941,0.1194
13711,COOL,0.500,14,0.4973,0.3922,0.1189
13721,COOL,0.500,14,0.4936,0.3919,0.1188
13731,COOL,0.500,14,0.4967,0.3913,0.1186
13741,COOL,0.500,14,0.4961,0.3913,0.1186
13751,COOL,0.500,14,0.4955,0.3901,0.1182
13761,COOL,0.500,14,0.4961,0.3904,0.1183
13771,COOL,0.500,14,0.4973,0.3889,0.1178
13781,COOL,0.500,14,0.4973,0.3889,0.1178
13792,COOL,0.500,14,0.4936,0.3886,0.1177
13801,COOL,0.500,14,0.4967,0.3880,0.1176
13811,COOL,0.500,14,0.4967,0.3873,0.1174
13821,COOL,0.500,14,0.4955,0.3858,0.1169
13832,COOL,0.500,14,0.4973,0.3852,0.1167
13841,COOL,0.500,14,0.4973,0.3846,0.1165
13851,COOL,0.500,14,0.4961,0.3843,0.1165
13861,COOL,0.500,14,0.4955,0.3834,0.1162
13871,COOL,0.500,14,0.4930,0.3815,0.1156
13881,COOL,0.500,14,0.4943,0.3815,0.1156
13891,COOL,0.500,14,0.4961,0.3797,0.1151
13901,COOL,0.500,14,0.4973,0.3788,0.1148
13911,COOL,0.500,14,0.4967,0.3779,0.1145
13921,COOL,0.500,14,0.4973,0.3794,0.1150
13931,COOL,0.500,14,0.4955,0.3776,0.1144
13941,COOL,0.500,14,0.4949,0.3776,0.1144
13951,COOL,0.500,14,0.4961,0.3760,0.1140
13962,COOL,0.500,14,0.4949,0.3751,0.1137
13971,COOL,0.500,14,0.4973,0.3745,0.1135
13981,COOL,0.500,14,0.4973,0.3730,0.1130
13991,COOL,0.500,14,0.4949,0.3730,0.1130
14002,COOL,0.500,14,0.4955,0.3718,0.1127
14011,COOL,0.500,14,0.4973,0.3705,0.1123
14021,COOL,0.500,14,0.4967,0.3712,0.1125
14031,COOL,0.500,14,0.4979,0.3693,0.1119
14041,COOL,0.500,14,0.4949,0.3696,0.1120
14051,COOL,0.500,14,0.4967,0.3684,0.1116
14061,COOL,0.500,14,0.4967,0.3672,0.1113
14071,COOL,0.500,14,0.4955,0.3663,0.1110
14081,COOL,0.500,14,0.4961,0.3669,0.1112
14091,COOL,0.500,14,0.4961,0.3675,0.1114
14101,COOL,0.500,14,0.4955,0.3657,0.1108
14111,COOL,0.500,14,0.4955,0.3663,0.1110
14121,COOL,0.500,14,0.4961,0.3650,0.1106
14132,COOL,0.500,14,0.4967,0.3635,0.1102
14141,COOL,0.500,14,0.4967,0.3638,0.1102
14151,COOL,0.500,14,0.4955,0.3635,0.1102
14161,COOL,0.500,14,0.4943,0.3641,0.1103
14171,COOL,0.500,14,0.4973,0.3629,0.1100
14181,COOL,0.500,14,0.4955,0.3629,0.1100
14191,COOL,0.500,14,0.4967,0.3632,0.1101
14201,COOL,0.500,14,0.4961,0.3623,0.1098
14211,COOL,0.500,14,0.4973,0.3617,0.1096
14221,COOL,0.500,14,0.4943,0.3623,0.1098
14231,COOL,0.500,14,0.4979,0.3617,0.1096
14241,COOL,0.500,14,0.4973,0.3611,0.1094
14251,COOL,0.500,14,0.4955,0.3614,0.1095
14261,COOL,0.500,14,0.4961,0.3614,0.1095
14271,COOL,0.500,14,0.4961,0.3623,0.1098
14281,COOL,0.500,14,0.4973,0.3605,0.1092
14291,COOL,0.500,14,0.4949,0.3608,0.1093
14302,COOL,0.500,14,0.4949,0.3605,0.1092
14311,COOL,0.500,14,0.4961,0.3608,0.1093
14321,COOL,0.500,14,0.4973,0.3611,0.1094
14331,COOL,0.500,14,0.4949,0.3608,0.1093
14341,COOL,0.500,14,0.4949,0.3595,0.1090
14351,COOL,0.500,14,0.4967,0.3605,0.1092
14361,COOL,0.500,14,0.4967,0.3605,0.1092
14371,COOL,0.500,14,0.4949,0.3598,0.1090
14381,COOL,0.500,14,0.4943,0.3605,0.1092
14391,COOL,0.500,14,0.4973,0.3605,0.1092
14401,COOL,0.500,14,0.4961,0.3595,0.1090
14411,COOL,0.500,14,0.4973,0.3595,0.1090
14421,COOL,0.500,14,0.4955,0.3602,0.1091
14432,COOL,0.500,14,0.4967,0.3598,0.1090
14441,COOL,0.500,14,0.4961,0.3598,0.1090
14451,COOL,0.500,14,0.4967,0.3589,0.1088
14461,COOL,0.500,14,0.4955,0.3589,0.1088
14472,COOL,0.500,14,0.4955,0.3595,0.1090
14481,COOL,0.500,14,0.4973,0.3598,0.1090
14491,COOL,0.500,14,0.4961,0.3611,0.1094
14501,COOL,0.500,14,0.4943,0.3602,0.1091
14511,COOL,0.500,14,0.4967,0.3586,0.1087
14521,COOL,0.500,14,0.4955,0.3595,0.1090
14531,COOL,0.500,14,0.4961,0.3608,0.1093
14541,COOL,0.500,14,0.4949,0.3592,0.1089
14551,COOL,0.500,14,0.4955,0.3598,0.1090
14561,COOL,0.500,14,0.4961,0.3602,0.1091
14571,COOL,0.500,14,0.4961,0.3595,0.1090
14581,COOL,0.500,14,0.4955,0.3589,0.1088
14591,COOL,0.500,14,0.4955,0.3595,0.1090
14602,COOL,0.500,14,0.4973,0.3598,0.1090
14611,COOL,0.500,14,0.4961,0.3602,0.1091
14621,COOL,0.500,14,0.4955,0.3592,0.1089
14631,COOL,0.500,14,0.4949,0.3598,0.1090
14642,COOL,0.500,14,0.4955,0.3595,0.1090
14651,COOL,0.500,14,0.4955,0.3605,0.1092
14661,COOL,0.500,14,0.4973,0.3605,0.1092
14671,COOL,0.500,14,0.4967,0.3605,0.1092
14681,COOL,0.500,14,0.4973,0.3602,0.1091
14691,COOL,0.500,14,0.4961,0.3605,0.1092
14701,COOL,0.500,14,0.4955,0.3598,0.1090
14711,COOL,0.500,14,0.4955,0.3598,0.1090
14721,COOL,0.500,14,0.4949,0.3614,0.1095
14731,COOL,0.500,14,0.4961,0.3608,0.1093
14741,COOL,0.500,14,0.4973,0.3592,0.1089
14751,COOL,0.500,14,0.4955,0.3611,0.1094
14761,COOL,0.500,14,0.4955,0.3592,0.1089
14772,COOL,0.500,14,0.4967,0.3602,0.1091
14781,COOL,0.500,14,0.4949,0.3611,0.1094
14791,COOL,0.500,14,0.4949,0.3614,0.1095
14801,COOL,0.500,14,0.4973,0.3602,0.1091
14811,COOL,0.500,14,0.4961,0.3608,0.1093
14821,COOL,0.500,14,0.4961,0.3611,0.1094
14831,COOL,0.500,14,0.4943,0.3605,0.1092
14841,COOL,0.500,14,0.4961,0.3608,0.1093
