# BEGIN cycle heat=3.500V/300ms cool=0.500V/5000ms x10
t_ms,phase,target_v,wiper,vldo_v,isns_v,current_a
27154,COOL,0.500,14,0.4949,0.3947,0.1196
27164,COOL,0.500,14,0.4979,0.3950,0.1197
27174,COOL,0.500,14,0.4967,0.3947,0.1196
27184,COOL,0.500,14,0.4943,0.3950,0.1197
27194,COOL,0.500,14,0.4961,0.3944,0.1195
27204,COOL,0.500,14,0.4949,0.3938,0.1193
27214,COOL,0.500,14,0.4924,0.3947,0.1196
27224,COOL,0.500,14,0.4967,0.3944,0.1195
27234,COOL,0.500,14,0.4943,0.3928,0.1190
27244,COOL,0.500,14,0.4949,0.3931,0.1191
27254,COOL,0.500,14,0.4961,0.3935,0.1192
27264,COOL,0.500,14,0.4955,0.3938,0.1193
27275,COOL,0.500,14,0.4961,0.3931,0.1191
27284,COOL,0.500,14,0.4955,0.3941,0.1194
27294,COOL,0.500,14,0.4967,0.3938,0.1193
27304,COOL,0.500,14,0.4973,0.3941,0.1194
27315,COOL,0.500,14,0.4961,0.3931,0.1191
27324,COOL,0.500,14,0.4949,0.3941,0.1194
27334,COOL,0.500,14,0.4949,0.3935,0.1192
27344,COOL,0.500,14,0.4955,0.3938,0.1193
27354,COOL,0.500,14,0.4961,0.3941,0.1194
27364,COOL,0.500,14,0.4967,0.3941,0.1194
27374,COOL,0.500,14,0.4961,0.3938,0.1193
27384,COOL,0.500,14,0.4961,0.3931,0.1191
27394,COOL,0.500,14,0.4967,0.3925,0.1189
27404,COOL,0.500,14,0.4955,0.3931,0.1191
27414,COOL,0.500,14,0.4949,0.3938,0.1193
27424,COOL,0.500,14,0.4967,0.3922,0.1189
27434,COOL,0.500,14,0.4943,0.3935,0.1192
27445,COOL,0.500,14,0.4961,0.3928,0.1190
27454,COOL,0.500,14,0.4961,0.3931,0.1191
27464,COOL,0.500,14,0.4949,0.3931,0.1191
27474,COOL,0.500,14,0.4973,0.3925,0.1189
27485,COOL,0.500,14,0.4949,0.3928,0.1190
27494,COOL,0.500,14,0.4943,0.3931,0.1191
27504,COOL,0.500,14,0.4955,0.3922,0.1189
27514,COOL,0.500,14,0.4967,0.3928,0.1190
27524,COOL,0.500,14,0.4955,0.3938,0.1193
27534,COOL,0.500,14,0.4955,0.3913,0.1186
27544,COOL,0.500,14,0.4955,0.3928,0.1190
27554,COOL,0.500,14,0.4973,0.3928,0.1190
27564,COOL,0.500,14,0.4955,0.3922,0.1189
27574,COOL,0.500,14,0.4949,0.3922,0.1189
27584,COOL,0.500,14,0.4973,0.3916,0.1187
27594,COOL,0.500,14,0.4949,0.3922,0.1189
27604,COOL,0.500,14,0.4955,0.3916,0.1187
27615,COOL,0.500,14,0.4949,0.3928,0.1190
27624,COOL,0.500,14,0.4943,0.3931,0.1191
27634,COOL,0.500,14,0.4943,0.3925,0.1189
27644,COOL,0.500,14,0.4973,0.3931,0.1191
27654,COOL,0.500,14,0.4955,0.3916,0.1187
27664,COOL,0.500,14,0.4955,0.3922,0.1189
27674,COOL,0.500,14,0.4967,0.3910,0.1185
27684,COOL,0.500,14,0.4955,0.3913,0.1186
27694,COOL,0.500,14,0.4955,0.3922,0.1189
27704,COOL,0.500,14,0.4961,0.3913,0.1186
27714,COOL,0.500,14,0.4961,0.3919,0.1188
27724,COOL,0.500,14,0.4955,0.3916,0.1187
27734,COOL,0.500,14,0.4967,0.3916,0.1187
27744,COOL,0.500,14,0.4955,0.3919,0.1188
27754,COOL,0.500,14,0.4979,0.3913,0.1186
27764,COOL,0.500,14,0.4961,0.3910,0.1185
27774,COOL,0.500,14,0.4955,0.3922,0.1189
27785,COOL,0.500,14,0.4961,0.3919,0.1188
27794,COOL,0.500,14,0.4949,0.3910,0.1185
27804,COOL,0.500,14,0.4949,0.3913,0.1186
27814,COOL,0.500,14,0.4961,0.3913,0.1186
27824,COOL,0.500,14,0.4961,0.3910,0.1185
27834,COOL,0.500,14,0.4979,0.3913,0.1186
27844,COOL,0.500,14,0.4949,0.3916,0.1187
27854,COOL,0.500,14,0.4967,0.3904,0.1183
27864,COOL,0.500,14,0.4961,0.3910,0.1185
27874,COOL,0.500,14,0.4967,0.3919,0.1188
27884,COOL,0.500,14,0.4961,0.3907,0.1184
27894,COOL,0.500,14,0.4936,0.3916,0.1187
27904,COOL,0.500,14,0.4961,0.3907,0.1184
27915,COOL,0.500,14,0.4967,0.3907,0.1184
27924,COOL,0.500,14,0.4949,0.3913,0.1186
27934,COOL,0.500,14,0.4967,0.3910,0.1185
27944,COOL,0.500,14,0.4967,0.3907,0.1184
27955,COOL,0.500,14,0.4949,0.3907,0.1184
27964,COOL,0.500,14,0.4973,0.3889,0.1178
27974,COOL,0.500,14,0.4949,0.3907,0.1184
27984,COOL,0.500,14,0.4949,0.3904,0.1183
27994,COOL,0.500,14,0.4943,0.3910,0.1185
28004,COOL,0.500,14,0.4949,0.3895,0.1180
28014,COOL,0.500,14,0.4961,0.3907,0.1184
28024,COOL,0.500,14,0.4955,0.3907,0.1184
28034,COOL,0.500,14,0.4967,0.3895,0.1180
28044,COOL,0.500,14,0.4967,0.3901,0.1182
28054,COOL,0.500,14,0.4967,0.3898,0.1181
28064,COOL,0.500,14,0.4955,0.3901,0.1182
28074,COOL,0.500,14,0.4961,0.3901,0.1182
28085,COOL,0.500,14,0.4936,0.3898,0.1181
28094,COOL,0.500,14,0.4967,0.3895,0.1180
28104,COOL,0.500,14,0.4961,0.3898,0.1181
28114,COOL,0.500,14,0.4967,0.3895,0.1180
28125,COOL,0.500,14,0.4967,0.3898,0.1181
28134,COOL,0.500,14,0.4949,0.3889,0.1178
28144,COOL,0.500,14,0.4961,0.3898,0.1181
28154,COOL,0.500,14,0.4955,0.3901,0.1182
28164,COOL,0.500,14,0.4967,0.3883,0.1177
28174,COOL,0.500,14,0.4936,0.3880,0.1176
28184,COOL,0.500,14,0.4936,0.3889,0.1178
28194,COOL,0.500,14,0.4949,0.3898,0.1181
28204,COOL,0.500,14,0.4949,0.3889,0.1178
28214,COOL,0.500,14,0.4967,0.3898,0.1181
28224,COOL,0.500,14,0.4955,0.3892,0.1179
28234,COOL,0.500,14,0.4955,0.3886,0.1177
28244,COOL,0.500,14,0.4949,0.3889,0.1178
28255,COOL,0.500,14,0.4955,0.3886,0.1177
28264,COOL,0.500,14,0.4985,0.3886,0.1177
28274,COOL,0.500,14,0.4949,0.3898,0.1181
28284,COOL,0.500,14,0.4967,0.3886,0.1177
28294,COOL,0.500,14,0.4973,0.3883,0.1177
28304,COOL,0.500,14,0.4936,0.3883,0.1177
28314,COOL,0.500,14,0.4955,0.3889,0.1178
28324,COOL,0.500,14,0.4949,0.3886,0.1177
28334,COOL,0.500,14,0.4967,0.3870,0.1173
28344,COOL,0.500,14,0.4949,0.3880,0.1176
28354,COOL,0.500,14,0.4955,0.3864,0.1171
28364,COOL,0.500,14,0.4949,0.3883,0.1177
28374,COOL,0.500,14,0.4967,0.3870,0.1173
28384,COOL,0.500,14,0.4973,0.3876,0.1175
28394,COOL,0.500,14,0.4961,0.3870,0.1173
28404,COOL,0.500,14,0.4955,0.3873,0.1174
28414,COOL,0.500,14,0.4943,0.3870,0.1173
28425,COOL,0.500,14,0.4961,0.3873,0.1174
28434,COOL,0.500,14,0.4930,0.3864,0.1171
28444,COOL,0.500,14,0.4955,0.3876,0.1175
28454,COOL,0.500,14,0.4979,0.3873,0.1174
28464,COOL,0.500,14,0.4955,0.3870,0.1173
28474,COOL,0.500,14,0.4955,0.3867,0.1172
28484,COOL,0.500,14,0.4955,0.3867,0.1172
28494,COOL,0.500,14,0.4955,0.3864,0.1171
28504,COOL,0.500,14,0.4949,0.3864,0.1171
28514,COOL,0.500,14,0.4961,0.3861,0.1170
28524,COOL,0.500,14,0.4961,0.3858,0.1169
28534,COOL,0.500,14,0.4961,0.3870,0.1173
28544,COOL,0.500,14,0.4973,0.3858,0.1169
28555,COOL,0.500,14,0.4949,0.3858,0.1169
28564,COOL,0.500,14,0.4949,0.3858,0.1169
28574,COOL,0.500,14,0.4973,0.3858,0.1169
28584,COOL,0.500,14,0.4961,0.3861,0.1170
28595,COOL,0.500,14,0.4955,0.3855,0.1168
28604,COOL,0.500,14,0.4949,0.3855,0.1168
28614,COOL,0.500,14,0.4973,0.3858,0.1169
28624,COOL,0.500,14,0.4955,0.3852,0.1167
28634,COOL,0.500,14,0.4955,0.3846,0.1165
28644,COOL,0.500,14,0.4973,0.3846,0.1165
28654,COOL,0.500,14,0.4955,0.3858,0.1169
28664,COOL,0.500,14,0.4943,0.3855,0.1168
28674,COOL,0.500,14,0.4973,0.3858,0.1169
28684,COOL,0.500,14,0.4943,0.3855,0.1168
28694,COOL,0.500,14,0.4955,0.3852,0.1167
28704,COOL,0.500,14,0.4943,0.3852,0.1167
28714,COOL,0.500,14,0.4961,0.3846,0.1165
28725,COOL,0.500,14,0.4955,0.3849,0.1166
28734,COOL,0.500,14,0.4967,0.3849,0.1166
28744,COOL,0.500,14,0.4967,0.3840,0.1164
28754,COOL,0.500,14,0.4961,0.3846,0.1165
28765,COOL,0.500,14,0.4955,0.3843,0.1165
28774,COOL,0.500,14,0.4967,0.3843,0.1165
28784,COOL,0.500,14,0.4961,0.3852,0.1167
28794,COOL,0.500,14,0.4955,0.3849,0.1166
28804,COOL,0.500,14,0.4949,0.3846,0.1165
28814,COOL,0.500,14,0.4955,0.3840,0.1164
28824,COOL,0.500,14,0.4955,0.3837,0.1163
28834,COOL,0.500,14,0.4961,0.3831,0.1161
28844,COOL,0.500,14,0.4949,0.3831,0.1161
28854,COOL,0.500,14,0.4955,0.3843,0.1165
28864,COOL,0.500,14,0.4979,0.3834,0.1162
28874,COOL,0.500,14,0.4936,0.3840,0.1164
28884,COOL,0.500,14,0.4967,0.3840,0.1164
28895,COOL,0.500,14,0.4961,0.3837,0.1163
28904,COOL,0.500,14,0.4949,0.3840,0.1164
28914,COOL,0.500,14,0.4961,0.3840,0.1164
28924,COOL,0.500,14,0.4973,0.3840,0.1164
28934,COOL,0.500,14,0.4955,0.3828,0.1160
28944,COOL,0.500,14,0.4961,0.3837,0.1163
28954,COOL,0.500,14,0.4967,0.3828,0.1160
28964,COOL,0.500,14,0.4979,0.3828,0.1160
28974,COOL,0.500,14,0.4961,0.3821,0.1158
28984,COOL,0.500,14,0.4973,0.3828,0.1160
28994,COOL,0.500,14,0.4949,0.3828,0.1160
29004,COOL,0.500,14,0.4943,0.3828,0.1160
29014,COOL,0.500,14,0.4949,0.3825,0.1159
29024,COOL,0.500,14,0.4955,0.3821,0.1158
29034,COOL,0.500,14,0.4967,0.3825,0.1159
29044,COOL,0.500,14,0.4967,0.3821,0.1158
29054,COOL,0.500,14,0.4967,0.3825,0.1159
29065,COOL,0.500,14,0.4961,0.3831,0.1161
29074,COOL,0.500,14,0.4955,0.3818,0.1157
29084,COOL,0.500,14,0.4955,0.3812,0.1155
29094,COOL,0.500,14,0.4961,0.3812,0.1155
29104,COOL,0.500,14,0.4949,0.3815,0.1156
29114,COOL,0.500,14,0.4955,0.3825,0.1159
29124,COOL,0.500,14,0.4955,0.3815,0.1156
29134,COOL,0.500,14,0.4961,0.3818,0.1157
29144,COOL,0.500,14,0.4949,0.3812,0.1155
29154,COOL,0.500,14,0.4961,0.3821,0.1158
29164,COOL,0.500,14,0.4967,0.3806,0.1153
29174,COOL,0.500,14,0.4967,0.3815,0.1156
29184,COOL,0.500,14,0.4961,0.3815,0.1156
29195,COOL,0.500,14,0.4961,0.3806,0.1153
29204,COOL,0.500,14,0.4973,0.3818,0.1157
29214,COOL,0.500,14,0.4967,0.3815,0.1156
29224,COOL,0.500,14,0.4961,0.3809,0.1154
29235,COOL,0.500,14,0.4961,0.3812,0.1155
29244,COOL,0.500,14,0.4961,0.3809,0.1154
29254,COOL,0.500,14,0.4949,0.3809,0.1154
29264,COOL,0.500,14,0.4979,0.3812,0.1155
29274,COOL,0.500,14,0.4943,0.3812,0.1155
29284,COOL,0.500,14,0.4967,0.3806,0.1153
29294,COOL,0.500,14,0.4961,0.3803,0.1152
29304,COOL,0.500,14,0.4943,0.3806,0.1153
29314,COOL,0.500,14,0.4961,0.3797,0.1151
29324,COOL,0.500,14,0.4961,0.3797,0.1151
29334,COOL,0.500,14,0.4967,0.3806,0.1153
29344,COOL,0.500,14,0.4955,0.3809,0.1154
29354,COOL,0.500,14,0.4949,0.3797,0.1151
29365,COOL,0.500,14,0.4961,0.3806,0.1153
29374,COOL,0.500,14,0.4961,0.3806,0.1153
29384,COOL,0.500,14,0.4955,0.3794,0.1150
29394,COOL,0.500,14,0.4961,0.3803,0.1152
29405,COOL,0.500,14,0.4967,0.3788,0.1148
29414,COOL,0.500,14,0.4973,0.3794,0.1150
29424,COOL,0.500,14,0.4967,0.3794,0.1150
29434,COOL,0.500,14,0.4961,0.3794,0.1150
29444,COOL,0.500,14,0.4967,0.3791,0.1149
29454,COOL,0.500,14,0.4967,0.3779,0.1145
29464,COOL,0.500,14,0.4967,0.3785,0.1147
29474,COOL,0.500,14,0.4961,0.3791,0.1149
29484,COOL,0.500,14,0.4955,0.3788,0.1148
29494,COOL,0.500,14,0.4967,0.3791,0.1149
29504,COOL,0.500,14,0.4949,0.3782,0.1146
29514,COOL,0.500,14,0.4973,0.3779,0.1145
29524,COOL,0.500,14,0.4949,0.3773,0.1143
29535,COOL,0.500,14,0.4949,0.3794,0.1150
29544,COOL,0.500,14,0.4943,0.3782,0.1146
29554,COOL,0.500,14,0.4949,0.3776,0.1144
29564,COOL,0.500,14,0.4949,0.3776,0.1144
29574,COOL,0.500,14,0.4949,0.3776,0.1144
29584,COOL,0.500,14,0.4949,0.3776,0.1144
29594,COOL,0.500,14,0.4949,0.3779,0.1145
29604,COOL,0.500,14,0.4967,0.3776,0.1144
29614,COOL,0.500,14,0.4967,0.3773,0.1143
29624,COOL,0.500,14,0.4961,0.3773,0.1143
29634,COOL,0.500,14,0.4961,0.3773,0.1143
29644,COOL,0.500,14,0.4949,0.3779,0.1145
29654,COOL,0.500,14,0.4961,0.3770,0.1142
29664,COOL,0.500,14,0.4967,0.3763,0.1140
29674,COOL,0.500,14,0.4955,0.3770,0.1142
29684,COOL,0.500,14,0.4961,0.3766,0.1141
29694,COOL,0.500,14,0.4961,0.3763,0.1140
29705,COOL,0.500,14,0.4955,0.3763,0.1140
29714,COOL,0.500,14,0.4936,0.3766,0.1141
29724,COOL,0.500,14,0.4967,0.3757,0.1139
29734,COOL,0.500,14,0.4967,0.3770,0.1142
29744,COOL,0.500,14,0.4973,0.3766,0.1141
29754,COOL,0.500,14,0.4961,0.3763,0.1140
29764,COOL,0.500,14,0.4949,0.3757,0.1139
29774,COOL,0.500,14,0.4961,0.3757,0.1139
29784,COOL,0.500,14,0.4979,0.3766,0.1141
29794,COOL,0.500,14,0.4973,0.3766,0.1141
29804,COOL,0.500,14,0.4949,0.3773,0.1143
29814,COOL,0.500,14,0.4936,0.3760,0.1140
29824,COOL,0.500,14,0.4943,0.3766,0.1141
29835,COOL,0.500,14,0.4936,0.3757,0.1139
29844,COOL,0.500,14,0.4961,0.3754,0.1138
29854,COOL,0.500,14,0.4949,0.3748,0.1136
29864,COOL,0.500,14,0.4949,0.3760,0.1140
29875,COOL,0.500,14,0.4973,0.3754,0.1138
29884,COOL,0.500,14,0.4967,0.3760,0.1140
29894,COOL,0.500,14,0.4949,0.3760,0.1140
29904,COOL,0.500,14,0.4949,0.3757,0.1139
29914,COOL,0.500,14,0.4967,0.3754,0.1138
29924,COOL,0.500,14,0.4949,0.3751,0.1137
29934,COOL,0.500,14,0.4955,0.3757,0.1139
29944,COOL,0.500,14,0.4961,0.3754,0.1138
29954,COOL,0.500,14,0.4943,0.3748,0.1136
29964,COOL,0.500,14,0.4943,0.3757,0.1139
29974,COOL,0.500,14,0.4949,0.3751,0.1137
29984,COOL,0.500,14,0.4955,0.3742,0.1134
29994,COOL,0.500,14,0.4961,0.3754,0.1138
30005,COOL,0.500,14,0.4961,0.3739,0.1133
30014,COOL,0.500,14,0.4979,0.3751,0.1137
30024,COOL,0.500,14,0.4949,0.3751,0.1137
30034,COOL,0.500,14,0.4961,0.3742,0.1134
30045,COOL,0.500,14,0.4961,0.3748,0.1136
30054,COOL,0.500,14,0.4949,0.3748,0.1136
30064,COOL,0.500,14,0.4967,0.3748,0.1136
30074,COOL,0.500,14,0.4967,0.3736,0.1132
30084,COOL,0.500,14,0.4955,0.3742,0.1134
30094,COOL,0.500,14,0.4961,0.3745,0.1135
30104,COOL,0.500,14,0.4943,0.3739,0.1133
30114,COOL,0.500,14,0.4961,0.3736,0.1132
30124,COOL,0.500,14,0.4955,0.3736,0.1132
30134,COOL,0.500,14,0.4955,0.3745,0.1135
30144,COOL,0.500,14,0.4961,0.3739,0.1133
30154,COOL,0.500,14,0.4967,0.3727,0.1129
30164,COOL,0.500,14,0.4949,0.3736,0.1132
30175,COOL,0.500,14,0.4949,0.3733,0.1131
30184,COOL,0.500,14,0.4955,0.3739,0.1133
30194,COOL,0.500,14,0.4949,0.3736,0.1132
30204,COOL,0.500,14,0.4961,0.3739,0.1133
30214,COOL,0.500,14,0.4967,0.3727,0.1129
30224,COOL,0.500,14,0.4955,0.3730,0.1130
30234,COOL,0.500,14,0.4961,0.3730,0.1130
30244,COOL,0.500,14,0.4955,0.3739,0.1133
30254,COOL,0.500,14,0.4955,0.3733,0.1131
30264,COOL,0.500,14,0.4949,0.3724,0.1128
30274,COOL,0.500,14,0.4943,0.3730,0.1130
30284,COOL,0.500,14,0.4955,0.3733,0.1131
30294,COOL,0.500,14,0.4955,0.3727,0.1129
30304,COOL,0.500,14,0.4967,0.3727,0.1129
30314,COOL,0.500,14,0.4949,0.3727,0.1129
30324,COOL,0.500,14,0.4955,0.3733,0.1131
30334,COOL,0.500,14,0.4961,0.3727,0.1129
30345,COOL,0.500,14,0.4967,0.3730,0.1130
30354,COOL,0.500,14,0.4955,0.3730,0.1130
30364,COOL,0.500,14,0.4955,0.3727,0.1129
30374,COOL,0.500,14,0.4955,0.3727,0.1129
30384,COOL,0.500,14,0.4973,0.3724,0.1128
30394,COOL,0.500,14,0.4949,0.3730,0.1130
30404,COOL,0.500,14,0.4955,0.3724,0.1128
30414,COOL,0.500,14,0.4949,0.3724,0.1128
30424,COOL,0.500,14,0.4949,0.3721,0.1127
30434,COOL,0.500,14,0.4955,0.3724,0.1128
30444,COOL,0.500,14,0.4961,0.3724,0.1128
30454,COOL,0.500,14,0.4955,0.3721,0.1127
30464,COOL,0.500,14,0.4955,0.3712,0.1125
30475,COOL,0.500,14,0.4967,0.3715,0.1126
30484,COOL,0.500,14,0.4967,0.3724,0.1128
30494,COOL,0.500,14,0.4967,0.3721,0.1127
30504,COOL,0.500,14,0.4967,0.3718,0.1127
30515,COOL,0.500,14,0.4949,0.3715,0.1126
30524,COOL,0.500,14,0.4955,0.3724,0.1128
30534,COOL,0.500,14,0.4936,0.3721,0.1127
30544,COOL,0.500,14,0.4949,0.3730,0.1130
30554,COOL,0.500,14,0.4949,0.3727,0.1129
30564,COOL,0.500,14,0.4961,0.3721,0.1127
30574,COOL,0.500,14,0.4967,0.3718,0.1127
30584,COOL,0.500,14,0.4967,0.3715,0.1126
30594,COOL,0.500,14,0.4961,0.3718,0.1127
30604,COOL,0.500,14,0.4949,0.3718,0.1127
30614,COOL,0.500,14,0.4967,0.3702,0.1122
30624,COOL,0.500,14,0.4967,0.3718,0.1127
30634,COOL,0.500,14,0.4967,0.3715,0.1126
30645,COOL,0.500,14,0.4930,0.3708,0.1124
30654,COOL,0.500,14,0.4961,0.3718,0.1127
30664,COOL,0.500,14,0.4955,0.3712,0.1125
30674,COOL,0.500,14,0.4967,0.3708,0.1124
30685,COOL,0.500,14,0.4961,0.3715,0.1126
30694,COOL,0.500,14,0.4967,0.3712,0.1125
30704,COOL,0.500,14,0.4961,0.3712,0.1125
30714,COOL,0.500,14,0.4967,0.3712,0.1125
30724,COOL,0.500,14,0.4973,0.3715,0.1126
30734,COOL,0.500,14,0.4967,0.3708,0.1124
30744,COOL,0.500,14,0.4949,0.3718,0.1127
30754,COOL,0.500,14,0.4967,0.3705,0.1123
30764,COOL,0.500,14,0.4943,0.3712,0.1125
30774,COOL,0.500,14,0.4936,0.3705,0.1123
30784,COOL,0.500,14,0.4955,0.3715,0.1126
30794,COOL,0.500,14,0.4967,0.3712,0.1125
30804,COOL,0.500,14,0.4949,0.3708,0.1124
30815,COOL,0.500,14,0.4943,0.3705,0.1123
30824,COOL,0.500,14,0.4943,0.3705,0.1123
30834,COOL,0.500,14,0.4955,0.3712,0.1125
30844,COOL,0.500,14,0.4961,0.3721,0.1127
30854,COOL,0.500,14,0.4949,0.3708,0.1124
30864,COOL,0.500,14,0.4955,0.3708,0.1124
30874,COOL,0.500,14,0.4967,0.3705,0.1123
30884,COOL,0.500,14,0.4949,0.3699,0.1121
30894,COOL,0.500,14,0.4967,0.3705,0.1123
30904,COOL,0.500,14,0.4955,0.3708,0.1124
30914,COOL,0.500,14,0.4949,0.3712,0.1125
30924,COOL,0.500,14,0.4955,0.3712,0.1125
30934,COOL,0.500,14,0.4955,0.3708,0.1124
30944,COOL,0.500,14,0.4949,0.3705,0.1123
30954,COOL,0.500,14,0.4973,0.3715,0.1126
30964,COOL,0.500,14,0.4967,0.3708,0.1124
30974,COOL,0.500,14,0.4961,0.3712,0.1125
30985,COOL,0.500,14,0.4955,0.3712,0.1125
30994,COOL,0.500,14,0.4949,0.3702,0.1122
31004,COOL,0.500,14,0.4961,0.3705,0.1123
31014,COOL,0.500,14,0.4955,0.3708,0.1124
31024,COOL,0.500,14,0.4943,0.3715,0.1126
31034,COOL,0.500,14,0.4949,0.3705,0.1123
31044,COOL,0.500,14,0.4930,0.3708,0.1124
31054,COOL,0.500,14,0.4943,0.3705,0.1123
31064,COOL,0.500,14,0.4955,0.3708,0.1124
31074,COOL,0.500,14,0.4949,0.3705,0.1123
31084,COOL,0.500,14,0.4961,0.3693,0.1119
31094,COOL,0.500,14,0.4973,0.3699,0.1121
31104,COOL,0.500,14,0.4961,0.3699,0.1121
31115,COOL,0.500,14,0.4973,0.3699,0.1121
31124,COOL,0.500,14,0.4955,0.3708,0.1124
31134,COOL,0.500,14,0.4955,0.3705,0.1123
31144,COOL,0.500,14,0.4949,0.3690,0.1118
31155,COOL,0.500,14,0.4949,0.3705,0.1123
31164,COOL,0.500,14,0.4961,0.3699,0.1121
31174,COOL,0.500,14,0.4943,0.3702,0.1122
31184,COOL,0.500,14,0.4961,0.3690,0.1118
31194,COOL,0.500,14,0.4949,0.3693,0.1119
31204,COOL,0.500,14,0.4949,0.3699,0.1121
31214,COOL,0.500,14,0.4949,0.3699,0.1121
31224,COOL,0.500,14,0.4967,0.3705,0.1123
31234,COOL,0.500,14,0.4955,0.3702,0.1122
31244,COOL,0.500,14,0.4961,0.3690,0.1118
31254,COOL,0.500,14,0.4961,0.3699,0.1121
31264,COOL,0.500,14,0.4973,0.3690,0.1118
31274,COOL,0.500,14,0.4949,0.3699,0.1121
31285,COOL,0.500,14,0.4949,0.3705,0.1123
31294,COOL,0.500,14,0.4949,0.3693,0.1119
31304,COOL,0.500,14,0.4949,0.3693,0.1119
31314,COOL,0.500,14,0.4949,0.3681,0.1115
31325,COOL,0.500,14,0.4949,0.3696,0.1120
31334,COOL,0.500,14,0.4949,0.3693,0.1119
31344,COOL,0.500,14,0.4936,0.3693,0.1119
31354,COOL,0.500,14,0.4973,0.3696,0.1120
31364,COOL,0.500,14,0.4961,0.3699,0.1121
31374,COOL,0.500,14,0.4936,0.3702,0.1122
31384,COOL,0.500,14,0.4949,0.3702,0.1122
31394,COOL,0.500,14,0.4949,0.3681,0.1115
31404,COOL,0.500,14,0.4961,0.3690,0.1118
31414,COOL,0.500,14,0.4973,0.3690,0.1118
31424,COOL,0.500,14,0.4961,0.3684,0.1116
31434,COOL,0.500,14,0.4943,0.3699,0.1121
31444,COOL,0.500,14,0.4955,0.3687,0.1117
31455,COOL,0.500,14,0.4949,0.3693,0.1119
31464,COOL,0.500,14,0.4967,0.3693,0.1119
31474,COOL,0.500,14,0.4955,0.3684,0.1116
31484,COOL,0.500,14,0.4949,0.3684,0.1116
31494,COOL,0.500,14,0.4961,0.3693,0.1119
31504,COOL,0.500,14,0.4961,0.3675,0.1114
31514,COOL,0.500,14,0.4943,0.3687,0.1117
31524,COOL,0.500,14,0.4943,0.3690,0.1118
31534,COOL,0.500,14,0.4943,0.3699,0.1121
31544,COOL,0.500,14,0.4961,0.3693,0.1119
31554,COOL,0.500,14,0.4949,0.3684,0.1116
31564,COOL,0.500,14,0.4955,0.3693,0.1119
31574,COOL,0.500,14,0.4961,0.3687,0.1117
31584,COOL,0.500,14,0.4967,0.3693,0.1119
31594,COOL,0.500,14,0.4943,0.3687,0.1117
31604,COOL,0.500,14,0.4961,0.3693,0.1119
31614,COOL,0.500,14,0.4961,0.3693,0.1119
31625,COOL,0.500,14,0.4961,0.3675,0.1114
31634,COOL,0.500,14,0.4967,0.3681,0.1115
31644,COOL,0.500,14,0.4943,0.3681,0.1115
31654,COOL,0.500,14,0.4979,0.3690,0.1118
31664,COOL,0.500,14,0.4943,0.3681,0.1115
31674,COOL,0.500,14,0.4949,0.3681,0.1115
31684,COOL,0.500,14,0.4967,0.3681,0.1115
31694,COOL,0.500,14,0.4961,0.3678,0.1115
31704,COOL,0.500,14,0.4967,0.3678,0.1115
31714,COOL,0.500,14,0.4961,0.3684,0.1116
31724,COOL,0.500,14,0.4961,0.3693,0.1119
31734,COOL,0.500,14,0.4949,0.3684,0.1116
31744,COOL,0.500,14,0.4936,0.3690,0.1118
31755,COOL,0.500,14,0.4961,0.3681,0.1115
31764,COOL,0.500,14,0.4967,0.3675,0.1114
31774,COOL,0.500,14,0.4967,0.3681,0.1115
31784,COOL,0.500,14,0.4949,0.3678,0.1115
31795,COOL,0.500,14,0.4943,0.3681,0.1115
31804,COOL,0.500,14,0.4967,0.3678,0.1115
31814,COOL,0.500,14,0.4961,0.3678,0.1115
31824,COOL,0.500,14,0.4943,0.3684,0.1116
31834,COOL,0.500,14,0.4955,0.3687,0.1117
31844,COOL,0.500,14,0.4943,0.3675,0.1114
31854,COOL,0.500,14,0.4949,0.3687,0.1117
31861,HEAT,3.500,96,3.4800,2.5617,0.7763
31870,HEAT,3.500,96,3.4806,2.5669,0.7778
31881,HEAT,3.500,96,3.4793,2.5693,0.7786
31890,HEAT,3.500,96,3.4806,2.5748,0.7803
31900,HEAT,3.500,96,3.4812,2.5800,0.7818
31910,HEAT,3.500,96,3.4745,2.5825,0.7826
31920,HEAT,3.500,96,3.4800,2.5932,0.7858
31930,HEAT,3.500,96,3.4787,2.5965,0.7868
31940,HEAT,3.500,96,3.4800,2.6057,0.7896
31950,HEAT,3.500,96,3.4800,2.6130,0.7918
31960,HEAT,3.500,96,3.4800,2.6219,0.7945
31970,HEAT,3.500,96,3.4806,2.6307,0.7972
31980,HEAT,3.500,96,3.4757,2.6362,0.7989
31990,HEAT,3.500,96,3.4800,2.6488,0.8027
32000,HEAT,3.500,96,3.4800,2.6585,0.8056
32011,HEAT,3.500,96,3.4800,2.6671,0.8082
32020,HEAT,3.500,96,3.4800,2.6753,0.8107
32030,HEAT,3.500,96,3.4800,2.6848,0.8136
32040,HEAT,3.500,96,3.4800,2.6921,0.8158
32051,HEAT,3.500,96,3.4787,2.6989,0.8178
32060,HEAT,3.500,96,3.4793,2.7053,0.8198
32070,HEAT,3.500,96,3.4800,2.7120,0.8218
32080,HEAT,3.500,96,3.4793,2.7178,0.8236
32090,HEAT,3.500,96,3.4793,2.7218,0.8248
32100,HEAT,3.500,96,3.4793,2.7270,0.8264
