# BEGIN cycle heat=3.500V/100ms cool=0.500V/3000ms x10
t_ms,phase,target_v,wiper,vldo_v,isns_v,current_a
14887,COOL,0.500,14,0.4985,0.3678,0.1115
14898,COOL,0.500,14,0.4973,0.3684,0.1116
14907,COOL,0.500,14,0.4973,0.3684,0.1116
14917,COOL,0.500,14,0.4979,0.3672,0.1113
14927,COOL,0.500,14,0.4979,0.3666,0.1111
14937,COOL,0.500,14,0.4979,0.3678,0.1115
14947,COOL,0.500,14,0.4973,0.3678,0.1115
14957,COOL,0.500,14,0.4973,0.3678,0.1115
14967,COOL,0.500,14,0.4979,0.3669,0.1112
14977,COOL,0.500,14,0.4973,0.3678,0.1115
14987,COOL,0.500,14,0.4985,0.3669,0.1112
14997,COOL,0.500,14,0.4985,0.3669,0.1112
15007,COOL,0.500,14,0.4973,0.3672,0.1113
15017,COOL,0.500,14,0.4961,0.3678,0.1115
15028,COOL,0.500,14,0.4967,0.3663,0.1110
15037,COOL,0.500,14,0.4979,0.3675,0.1114
15047,COOL,0.500,14,0.4961,0.3666,0.1111
15057,COOL,0.500,14,0.4961,0.3678,0.1115
15067,COOL,0.500,14,0.4973,0.3675,0.1114
15077,COOL,0.500,14,0.4949,0.3669,0.1112
15087,COOL,0.500,14,0.4967,0.3678,0.1115
15097,COOL,0.500,14,0.4967,0.3672,0.1113
15107,COOL,0.500,14,0.4979,0.3666,0.1111
15117,COOL,0.500,14,0.4973,0.3675,0.1114
15127,COOL,0.500,14,0.4985,0.3669,0.1112
15137,COOL,0.500,14,0.4979,0.3666,0.1111
15147,COOL,0.500,14,0.4967,0.3669,0.1112
15157,COOL,0.500,14,0.4979,0.3675,0.1114
15167,COOL,0.500,14,0.4979,0.3666,0.1111
15177,COOL,0.500,14,0.4967,0.3666,0.1111
15187,COOL,0.500,14,0.4961,0.3666,0.1111
15198,COOL,0.500,14,0.4949,0.3669,0.1112
15207,COOL,0.500,14,0.4979,0.3672,0.1113
15217,COOL,0.500,14,0.4973,0.3666,0.1111
15227,COOL,0.500,14,0.4961,0.3669,0.1112
15237,COOL,0.500,14,0.4973,0.3675,0.1114
15247,COOL,0.500,14,0.4949,0.3663,0.1110
15257,COOL,0.500,14,0.4979,0.3666,0.1111
15267,COOL,0.500,14,0.4973,0.3669,0.1112
15277,COOL,0.500,14,0.4973,0.3669,0.1112
15287,COOL,0.500,14,0.4943,0.3666,0.1111
15297,COOL,0.500,14,0.4973,0.3678,0.1115
15307,COOL,0.500,14,0.4985,0.3672,0.1113
15317,COOL,0.500,14,0.4985,0.3672,0.1113
15328,COOL,0.500,14,0.4955,0.3675,0.1114
15337,COOL,0.500,14,0.4973,0.3672,0.1113
15347,COOL,0.500,14,0.4973,0.3672,0.1113
15357,COOL,0.500,14,0.4961,0.3669,0.1112
15368,COOL,0.500,14,0.4973,0.3666,0.1111
15377,COOL,0.500,14,0.4967,0.3666,0.1111
15387,COOL,0.500,14,0.4979,0.3675,0.1114
15397,COOL,0.500,14,0.4973,0.3675,0.1114
15407,COOL,0.500,14,0.4973,0.3669,0.1112
15417,COOL,0.500,14,0.4967,0.3669,0.1112
15427,COOL,0.500,14,0.4961,0.3669,0.1112
15437,COOL,0.500,14,0.4949,0.3675,0.1114
15447,COOL,0.500,14,0.4961,0.3675,0.1114
15457,COOL,0.500,14,0.4949,0.3666,0.1111
15467,COOL,0.500,14,0.4961,0.3678,0.1115
15477,COOL,0.500,14,0.4979,0.3669,0.1112
15487,COOL,0.500,14,0.4967,0.3675,0.1114
15498,COOL,0.500,14,0.4967,0.3669,0.1112
15507,COOL,0.500,14,0.4973,0.3675,0.1114
15517,COOL,0.500,14,0.4967,0.3675,0.1114
15527,COOL,0.500,14,0.4979,0.3669,0.1112
15538,COOL,0.500,14,0.4979,0.3681,0.1115
15547,COOL,0.500,14,0.4967,0.3669,0.1112
15554,HEAT,3.500,96,3.4891,2.5553,0.7743
15563,HEAT,3.500,96,3.4910,2.5559,0.7745
15573,HEAT,3.500,96,3.4916,2.5562,0.7746
15584,HEAT,3.500,96,3.4897,2.5547,0.7741
15593,HEAT,3.500,96,3.4922,2.5574,0.7750
15603,HEAT,3.500,96,3.4897,2.5571,0.7749
15613,HEAT,3.500,96,3.4891,2.5596,0.7756
15624,HEAT,3.500,96,3.4903,2.5608,0.7760
15633,HEAT,3.500,96,3.4903,2.5617,0.7763
15643,HEAT,3.500,96,3.4922,2.5648,0.7772
15653,HEAT,3.500,96,3.4891,2.5648,0.7772
15660,COOL,0.500,14,0.5376,0.3678,0.1115
15669,COOL,0.500,14,0.4961,0.3687,0.1117
15679,COOL,0.500,14,0.4967,0.3684,0.1116
15689,COOL,0.500,14,0.4985,0.3684,0.1116
15699,COOL,0.500,14,0.4955,0.3687,0.1117
15710,COOL,0.500,14,0.4979,0.3678,0.1115
15719,COOL,0.500,14,0.4979,0.3696,0.1120
15729,COOL,0.500,14,0.4961,0.3678,0.1115
15739,COOL,0.500,14,0.4985,0.3681,0.1115
15749,COOL,0.500,14,0.4961,0.3690,0.1118
15759,COOL,0.500,14,0.4961,0.3675,0.1114
15769,COOL,0.500,14,0.4985,0.3693,0.1119
15779,COOL,0.500,14,0.4979,0.3681,0.1115
15789,COOL,0.500,14,0.4973,0.3681,0.1115
15799,COOL,0.500,14,0.4967,0.3678,0.1115
15809,COOL,0.500,14,0.4973,0.3681,0.1115
15819,COOL,0.500,14,0.4973,0.3681,0.1115
15829,COOL,0.500,14,0.4967,0.3675,0.1114
15840,COOL,0.500,14,0.4967,0.3684,0.1116
15849,COOL,0.500,14,0.4973,0.3681,0.1115
15859,COOL,0.500,14,0.4979,0.3669,0.1112
15869,COOL,0.500,14,0.4955,0.3681,0.1115
15880,COOL,0.500,14,0.4967,0.3684,0.1116
15889,COOL,0.500,14,0.4961,0.3669,0.1112
15899,COOL,0.500,14,0.4961,0.3672,0.1113
15909,COOL,0.500,14,0.4955,0.3678,0.1115
15919,COOL,0.500,14,0.4961,0.3684,0.1116
15929,COOL,0.500,14,0.4967,0.3678,0.1115
15939,COOL,0.500,14,0.4961,0.3669,0.1112
15949,COOL,0.500,14,0.4961,0.3687,0.1117
15959,COOL,0.500,14,0.4973,0.3690,0.1118
15969,COOL,0.500,14,0.4949,0.3675,0.1114
15979,COOL,0.500,14,0.4967,0.3681,0.1115
15989,COOL,0.500,14,0.4961,0.3681,0.1115
15999,COOL,0.500,14,0.4961,0.3687,0.1117
16010,COOL,0.500,14,0.4979,0.3681,0.1115
16019,COOL,0.500,14,0.4979,0.3690,0.1118
16029,COOL,0.500,14,0.4973,0.3687,0.1117
16039,COOL,0.500,14,0.4979,0.3678,0.1115
16050,COOL,0.500,14,0.4979,0.3681,0.1115
16059,COOL,0.500,14,0.4991,0.3684,0.1116
16069,COOL,0.500,14,0.4967,0.3681,0.1115
16079,COOL,0.500,14,0.4979,0.3675,0.1114
16089,COOL,0.500,14,0.4967,0.3672,0.1113
16099,COOL,0.500,14,0.4979,0.3672,0.1113
16109,COOL,0.500,14,0.4967,0.3669,0.1112
16119,COOL,0.500,14,0.4955,0.3675,0.1114
16129,COOL,0.500,14,0.4949,0.3675,0.1114
16139,COOL,0.500,14,0.4967,0.3669,0.1112
16149,COOL,0.500,14,0.4955,0.3666,0.1111
16159,COOL,0.500,14,0.4961,0.3678,0.1115
16169,COOL,0.500,14,0.4967,0.3684,0.1116
16180,COOL,0.500,14,0.4961,0.3678,0.1115
16189,COOL,0.500,14,0.4967,0.3678,0.1115
16199,COOL,0.500,14,0.4961,0.3678,0.1115
16209,COOL,0.500,14,0.4961,0.3669,0.1112
16219,COOL,0.500,14,0.4979,0.3675,0.1114
16229,COOL,0.500,14,0.4979,0.3672,0.1113
16239,COOL,0.500,14,0.4973,0.3681,0.1115
16249,COOL,0.500,14,0.4979,0.3678,0.1115
16259,COOL,0.500,14,0.4967,0.3666,0.1111
16269,COOL,0.500,14,0.4985,0.3678,0.1115
16279,COOL,0.500,14,0.4961,0.3675,0.1114
16289,COOL,0.500,14,0.4967,0.3669,0.1112
16299,COOL,0.500,14,0.4961,0.3678,0.1115
16309,COOL,0.500,14,0.4973,0.3663,0.1110
16319,COOL,0.500,14,0.4955,0.3666,0.1111
16329,COOL,0.500,14,0.4943,0.3675,0.1114
16339,COOL,0.500,14,0.4967,0.3675,0.1114
16350,COOL,0.500,14,0.4973,0.3675,0.1114
16359,COOL,0.500,14,0.4961,0.3672,0.1113
16369,COOL,0.500,14,0.4967,0.3675,0.1114
16379,COOL,0.500,14,0.4967,0.3684,0.1116
16389,COOL,0.500,14,0.4979,0.3669,0.1112
16399,COOL,0.500,14,0.4967,0.3681,0.1115
16409,COOL,0.500,14,0.4979,0.3675,0.1114
16419,COOL,0.500,14,0.4979,0.3669,0.1112
16429,COOL,0.500,14,0.4967,0.3666,0.1111
16439,COOL,0.500,14,0.4979,0.3678,0.1115
16449,COOL,0.500,14,0.4973,0.3672,0.1113
16459,COOL,0.500,14,0.4961,0.3669,0.1112
16469,COOL,0.500,14,0.4973,0.3675,0.1114
16480,COOL,0.500,14,0.4967,0.3669,0.1112
16489,COOL,0.500,14,0.4961,0.3666,0.1111
16499,COOL,0.500,14,0.4961,0.3669,0.1112
16509,COOL,0.500,14,0.4967,0.3675,0.1114
16520,COOL,0.500,14,0.4973,0.3675,0.1114
16529,COOL,0.500,14,0.4967,0.3666,0.1111
16539,COOL,0.500,14,0.4979,0.3684,0.1116
16549,COOL,0.500,14,0.4979,0.3666,0.1111
16559,COOL,0.500,14,0.4967,0.3669,0.1112
16569,COOL,0.500,14,0.4967,0.3675,0.1114
16579,COOL,0.500,14,0.4973,0.3675,0.1114
16589,COOL,0.500,14,0.4961,0.3657,0.1108
16599,COOL,0.500,14,0.4961,0.3669,0.1112
16609,COOL,0.500,14,0.4955,0.3660,0.1109
16619,COOL,0.500,14,0.4949,0.3669,0.1112
16629,COOL,0.500,14,0.4955,0.3666,0.1111
16639,COOL,0.500,14,0.4973,0.3684,0.1116
16650,COOL,0.500,14,0.4985,0.3678,0.1115
16659,COOL,0.500,14,0.4973,0.3669,0.1112
16669,COOL,0.500,14,0.4973,0.3678,0.1115
16679,COOL,0.500,14,0.4961,0.3672,0.1113
16690,COOL,0.500,14,0.4961,0.3678,0.1115
16699,COOL,0.500,14,0.4973,0.3675,0.1114
16709,COOL,0.500,14,0.4973,0.3660,0.1109
16719,COOL,0.500,14,0.4961,0.3669,0.1112
16729,COOL,0.500,14,0.4955,0.3669,0.1112
16739,COOL,0.500,14,0.4955,0.3672,0.1113
16749,COOL,0.500,14,0.4961,0.3675,0.1114
16759,COOL,0.500,14,0.4973,0.3678,0.1115
16769,COOL,0.500,14,0.4967,0.3672,0.1113
16779,COOL,0.500,14,0.4961,0.3660,0.1109
16789,COOL,0.500,14,0.4979,0.3669,0.1112
16799,COOL,0.500,14,0.4973,0.3669,0.1112
16809,COOL,0.500,14,0.4967,0.3672,0.1113
16820,COOL,0.500,14,0.4967,0.3672,0.1113
16829,COOL,0.500,14,0.4967,0.3666,0.1111
16839,COOL,0.500,14,0.4943,0.3669,0.1112
16849,COOL,0.500,14,0.4967,0.3672,0.1113
16859,COOL,0.500,14,0.4955,0.3669,0.1112
16869,COOL,0.500,14,0.4961,0.3660,0.1109
16879,COOL,0.500,14,0.4979,0.3681,0.1115
16889,COOL,0.500,14,0.4973,0.3666,0.1111
16899,COOL,0.500,14,0.4961,0.3660,0.1109
16909,COOL,0.500,14,0.4979,0.3672,0.1113
16919,COOL,0.500,14,0.4961,0.3666,0.1111
16929,COOL,0.500,14,0.4949,0.3660,0.1109
16939,COOL,0.500,14,0.4961,0.3672,0.1113
16949,COOL,0.500,14,0.4961,0.3672,0.1113
16959,COOL,0.500,14,0.4961,0.3675,0.1114
16969,COOL,0.500,14,0.4961,0.3678,0.1115
16979,COOL,0.500,14,0.4967,0.3666,0.1111
16990,COOL,0.500,14,0.4967,0.3663,0.1110
16999,COOL,0.500,14,0.4955,0.3672,0.1113
17009,COOL,0.500,14,0.4979,0.3672,0.1113
17019,COOL,0.500,14,0.4949,0.3663,0.1110
17029,COOL,0.500,14,0.4955,0.3669,0.1112
17039,COOL,0.500,14,0.4973,0.3669,0.1112
17049,COOL,0.500,14,0.4973,0.3672,0.1113
17059,COOL,0.500,14,0.4973,0.3675,0.1114
17069,COOL,0.500,14,0.4973,0.3675,0.1114
17079,COOL,0.500,14,0.4955,0.3675,0.1114
17089,COOL,0.500,14,0.4961,0.3672,0.1113
17099,COOL,0.500,14,0.4967,0.3675,0.1114
17109,COOL,0.500,14,0.4961,0.3666,0.1111
17120,COOL,0.500,14,0.4961,0.3666,0.1111
17129,COOL,0.500,14,0.4979,0.3669,0.1112
17139,COOL,0.500,14,0.4955,0.3663,0.1110
17149,COOL,0.500,14,0.4967,0.3675,0.1114
17160,COOL,0.500,14,0.4973,0.3675,0.1114
17169,COOL,0.500,14,0.4979,0.3675,0.1114
17179,COOL,0.500,14,0.4961,0.3669,0.1112
17189,COOL,0.500,14,0.4973,0.3672,0.1113
17199,COOL,0.500,14,0.4955,0.3660,0.1109
17209,COOL,0.500,14,0.4967,0.3675,0.1114
17219,COOL,0.500,14,0.4979,0.3675,0.1114
17229,COOL,0.500,14,0.4973,0.3663,0.1110
17239,COOL,0.500,14,0.4979,0.3669,0.1112
17249,COOL,0.500,14,0.4961,0.3660,0.1109
17259,COOL,0.500,14,0.4961,0.3669,0.1112
17269,COOL,0.500,14,0.4955,0.3672,0.1113
17279,COOL,0.500,14,0.4955,0.3672,0.1113
17290,COOL,0.500,14,0.4973,0.3672,0.1113
17299,COOL,0.500,14,0.4967,0.3672,0.1113
17309,COOL,0.500,14,0.4985,0.3678,0.1115
17319,COOL,0.500,14,0.4961,0.3663,0.1110
17330,COOL,0.500,14,0.4985,0.3675,0.1114
17339,COOL,0.500,14,0.4949,0.3669,0.1112
17349,COOL,0.500,14,0.4967,0.3666,0.1111
17359,COOL,0.500,14,0.4967,0.3672,0.1113
17369,COOL,0.500,14,0.4943,0.3669,0.1112
17379,COOL,0.500,14,0.4979,0.3672,0.1113
17389,COOL,0.500,14,0.4973,0.3663,0.1110
17399,COOL,0.500,14,0.4961,0.3666,0.1111
17409,COOL,0.500,14,0.4973,0.3669,0.1112
17419,COOL,0.500,14,0.4961,0.3663,0.1110
17429,COOL,0.500,14,0.4955,0.3663,0.1110
17439,COOL,0.500,14,0.4973,0.3675,0.1114
17449,COOL,0.500,14,0.4961,0.3678,0.1115
17460,COOL,0.500,14,0.4967,0.3666,0.1111
17469,COOL,0.500,14,0.4973,0.3669,0.1112
17479,COOL,0.500,14,0.4961,0.3672,0.1113
17489,COOL,0.500,14,0.4949,0.3663,0.1110
17499,COOL,0.500,14,0.4967,0.3666,0.1111
17509,COOL,0.500,14,0.4961,0.3669,0.1112
17519,COOL,0.500,14,0.4973,0.3672,0.1113
17529,COOL,0.500,14,0.4985,0.3672,0.1113
17539,COOL,0.500,14,0.4961,0.3669,0.1112
17549,COOL,0.500,14,0.4979,0.3672,0.1113
17559,COOL,0.500,14,0.4973,0.3663,0.1110
17569,COOL,0.500,14,0.4955,0.3666,0.1111
17579,COOL,0.500,14,0.4967,0.3678,0.1115
17589,COOL,0.500,14,0.4961,0.3663,0.1110
17599,COOL,0.500,14,0.4949,0.3672,0.1113
17609,COOL,0.500,14,0.4967,0.3672,0.1113
17619,COOL,0.500,14,0.4973,0.3666,0.1111
17630,COOL,0.500,14,0.4961,0.3672,0.1113
17639,COOL,0.500,14,0.4979,0.3666,0.1111
17649,COOL,0.500,14,0.4967,0.3666,0.1111
17659,COOL,0.500,14,0.4955,0.3672,0.1113
17669,COOL,0.500,14,0.4967,0.3675,0.1114
17679,COOL,0.500,14,0.4949,0.3666,0.1111
17689,COOL,0.500,14,0.4985,0.3675,0.1114
17699,COOL,0.500,14,0.4973,0.3672,0.1113
17709,COOL,0.500,14,0.4961,0.3660,0.1109
17719,COOL,0.500,14,0.4973,0.3666,0.1111
17729,COOL,0.500,14,0.4967,0.3660,0.1109
17739,COOL,0.500,14,0.4943,0.3663,0.1110
17749,COOL,0.500,14,0.4961,0.3672,0.1113
17760,COOL,0.500,14,0.4985,0.3666,0.1111
17769,COOL,0.500,14,0.4967,0.3666,0.1111
17779,COOL,0.500,14,0.4973,0.3663,0.1110
17789,COOL,0.500,14,0.4955,0.3663,0.1110
17800,COOL,0.500,14,0.4943,0.3666,0.1111
17809,COOL,0.500,14,0.4967,0.3672,0.1113
17819,COOL,0.500,14,0.4973,0.3669,0.1112
17829,COOL,0.500,14,0.4967,0.3678,0.1115
17839,COOL,0.500,14,0.4973,0.3669,0.1112
17849,COOL,0.500,14,0.4961,0.3663,0.1110
17859,COOL,0.500,14,0.4955,0.3669,0.1112
17869,COOL,0.500,14,0.4973,0.3660,0.1109
17879,COOL,0.500,14,0.4949,0.3663,0.1110
17889,COOL,0.500,14,0.4973,0.3678,0.1115
17899,COOL,0.500,14,0.4979,0.3669,0.1112
17909,COOL,0.500,14,0.4967,0.3672,0.1113
17919,COOL,0.500,14,0.4967,0.3666,0.1111
17930,COOL,0.500,14,0.4973,0.3663,0.1110
17939,COOL,0.500,14,0.4973,0.3672,0.1113
17949,COOL,0.500,14,0.4973,0.3663,0.1110
17959,COOL,0.500,14,0.4955,0.3675,0.1114
17970,COOL,0.500,14,0.4967,0.3669,0.1112
17979,COOL,0.500,14,0.4973,0.3663,0.1110
17989,COOL,0.500,14,0.4967,0.3666,0.1111
17999,COOL,0.500,14,0.4967,0.3675,0.1114
18009,COOL,0.500,14,0.4961,0.3666,0.1111
18019,COOL,0.500,14,0.4961,0.3663,0.1110
18029,COOL,0.500,14,0.4967,0.3669,0.1112
18039,COOL,0.500,14,0.4979,0.3678,0.1115
18049,COOL,0.500,14,0.4967,0.3672,0.1113
18059,COOL,0.500,14,0.4961,0.3660,0.1109
18069,COOL,0.500,14,0.4955,0.3669,0.1112
18079,COOL,0.500,14,0.4979,0.3663,0.1110
18089,COOL,0.500,14,0.4967,0.3663,0.1110
18100,COOL,0.500,14,0.4973,0.3666,0.1111
18109,COOL,0.500,14,0.4961,0.3663,0.1110
18119,COOL,0.500,14,0.4961,0.3666,0.1111
18129,COOL,0.500,14,0.4955,0.3669,0.1112
18139,COOL,0.500,14,0.4961,0.3675,0.1114
18149,COOL,0.500,14,0.4955,0.3681,0.1115
18159,COOL,0.500,14,0.4973,0.3672,0.1113
18169,COOL,0.500,14,0.4961,0.3666,0.1111
18179,COOL,0.500,14,0.4955,0.3666,0.1111
18189,COOL,0.500,14,0.4967,0.3669,0.1112
18199,COOL,0.500,14,0.4949,0.3669,0.1112
18209,COOL,0.500,14,0.4967,0.3675,0.1114
18219,COOL,0.500,14,0.4973,0.3672,0.1113
18229,COOL,0.500,14,0.4973,0.3666,0.1111
18239,COOL,0.500,14,0.4967,0.3666,0.1111
18249,COOL,0.500,14,0.4949,0.3663,0.1110
18259,COOL,0.500,14,0.4949,0.3669,0.1112
18270,COOL,0.500,14,0.4967,0.3675,0.1114
18279,COOL,0.500,14,0.4973,0.3660,0.1109
18289,COOL,0.500,14,0.4985,0.3675,0.1114
18299,COOL,0.500,14,0.4967,0.3663,0.1110
18309,COOL,0.500,14,0.4949,0.3672,0.1113
18319,COOL,0.500,14,0.4973,0.3672,0.1113
18329,COOL,0.500,14,0.4967,0.3663,0.1110
18339,COOL,0.500,14,0.4979,0.3681,0.1115
18349,COOL,0.500,14,0.4961,0.3660,0.1109
18359,COOL,0.500,14,0.4967,0.3666,0.1111
18369,COOL,0.500,14,0.4973,0.3672,0.1113
18379,COOL,0.500,14,0.4961,0.3672,0.1113
18389,COOL,0.500,14,0.4973,0.3657,0.1108
18400,COOL,0.500,14,0.4973,0.3672,0.1113
18409,COOL,0.500,14,0.4967,0.3675,0.1114
18419,COOL,0.500,14,0.4967,0.3672,0.1113
18429,COOL,0.500,14,0.4936,0.3660,0.1109
18440,COOL,0.500,14,0.4961,0.3675,0.1114
18449,COOL,0.500,14,0.4973,0.3666,0.1111
18459,COOL,0.500,14,0.4973,0.3669,0.1112
18469,COOL,0.500,14,0.4961,0.3666,0.1111
18479,COOL,0.500,14,0.4955,0.3666,0.1111
18489,COOL,0.500,14,0.4973,0.3675,0.1114
18499,COOL,0.500,14,0.4973,0.3672,0.1113
18509,COOL,0.500,14,0.4961,0.3663,0.1110
18519,COOL,0.500,14,0.4979,0.3669,0.1112
18529,COOL,0.500,14,0.4967,0.3663,0.1110
18539,COOL,0.500,14,0.4967,0.3666,0.1111
18549,COOL,0.500,14,0.4967,0.3672,0.1113
18559,COOL,0.500,14,0.4979,0.3672,0.1113
18570,COOL,0.500,14,0.4967,0.3672,0.1113
18579,COOL,0.500,14,0.4955,0.3663,0.1110
18589,COOL,0.500,14,0.4955,0.3669,0.1112
18599,COOL,0.500,14,0.4967,0.3669,0.1112
18610,COOL,0.500,14,0.4955,0.3675,0.1114
18619,COOL,0.500,14,0.4973,0.3669,0.1112
18629,COOL,0.500,14,0.4973,0.3666,0.1111
18639,COOL,0.500,14,0.4961,0.3660,0.1109
18649,COOL,0.500,14,0.4955,0.3669,0.1112
18659,COOL,0.500,14,0.4955,0.3666,0.1111
18666,HEAT,3.500,96,3.4885,2.5522,0.7734
18675,HEAT,3.500,96,3.4897,2.5544,0.7741
18685,HEAT,3.500,96,3.4903,2.5553,0.7743
18696,HEAT,3.500,96,3.4897,2.5562,0.7746
18705,HEAT,3.500,96,3.4916,2.5538,0.7739
18715,HEAT,3.500,96,3.4879,2.5565,0.7747
18725,HEAT,3.500,96,3.4885,2.5580,0.7752
18735,HEAT,3.500,96,3.4897,2.5590,0.7754
18745,HEAT,3.500,96,3.4897,2.5614,0.7762
18755,HEAT,3.500,96,3.4897,2.5632,0.7767
18766,COOL,0.500,14,0.5321,0.3675,0.1114
18775,COOL,0.500,14,0.4979,0.3678,0.1115
18785,COOL,0.500,14,0.4973,0.3684,0.1116
18795,COOL,0.500,14,0.4973,0.3678,0.1115
18805,COOL,0.500,14,0.4985,0.3684,0.1116
18815,COOL,0.500,14,0.4961,0.3675,0.1114
18826,COOL,0.500,14,0.4967,0.3678,0.1115
18835,COOL,0.500,14,0.4973,0.3678,0.1115
18845,COOL,0.500,14,0.4961,0.3675,0.1114
18855,COOL,0.500,14,0.4949,0.3690,0.1118
18866,COOL,0.500,14,0.4961,0.3687,0.1117
18875,COOL,0.500,14,0.4961,0.3681,0.1115
18885,COOL,0.500,14,0.4967,0.3687,0.1117
18895,COOL,0.500,14,0.4985,0.3684,0.1116
18905,COOL,0.500,14,0.4979,0.3684,0.1116
18915,COOL,0.500,14,0.4973,0.3687,0.1117
18925,COOL,0.500,14,0.4967,0.3684,0.1116
18935,COOL,0.500,14,0.4961,0.3681,0.1115
18945,COOL,0.500,14,0.4955,0.3681,0.1115
18955,COOL,0.500,14,0.4967,0.3678,0.1115
18965,COOL,0.500,14,0.4949,0.3681,0.1115
18975,COOL,0.500,14,0.4979,0.3681,0.1115
18985,COOL,0.500,14,0.4973,0.3678,0.1115
18996,COOL,0.500,14,0.4955,0.3675,0.1114
19005,COOL,0.500,14,0.4979,0.3678,0.1115
19015,COOL,0.500,14,0.4949,0.3669,0.1112
19025,COOL,0.500,14,0.4973,0.3690,0.1118
19035,COOL,0.500,14,0.4967,0.3681,0.1115
19045,COOL,0.500,14,0.4973,0.3663,0.1110
19055,COOL,0.500,14,0.4955,0.3681,0.1115
19065,COOL,0.500,14,0.4943,0.3678,0.1115
19075,COOL,0.500,14,0.4955,0.3681,0.1115
19085,COOL,0.500,14,0.4961,0.3672,0.1113
19095,COOL,0.500,14,0.4973,0.3669,0.1112
19105,COOL,0.500,14,0.4961,0.3681,0.1115
19115,COOL,0.500,14,0.4973,0.3672,0.1113
19125,COOL,0.500,14,0.4967,0.3681,0.1115
19135,COOL,0.500,14,0.4973,0.3678,0.1115
19145,COOL,0.500,14,0.4985,0.3678,0.1115
19155,COOL,0.500,14,0.4979,0.3684,0.1116
19166,COOL,0.500,14,0.4961,0.3672,0.1113
19175,COOL,0.500,14,0.4961,0.3675,0.1114
19185,COOL,0.500,14,0.4955,0.3678,0.1115
19195,COOL,0.500,14,0.4973,0.3684,0.1116
19205,COOL,0.500,14,0.4961,0.3681,0.1115
19215,COOL,0.500,14,0.4979,0.3687,0.1117
19225,COOL,0.500,14,0.4979,0.3666,0.1111
19235,COOL,0.500,14,0.4967,0.3678,0.1115
19245,COOL,0.500,14,0.4967,0.3672,0.1113
19255,COOL,0.500,14,0.4955,0.3678,0.1115
19265,COOL,0.500,14,0.4973,0.3681,0.1115
19275,COOL,0.500,14,0.4973,0.3669,0.1112
19285,COOL,0.500,14,0.4967,0.3678,0.1115
19296,COOL,0.500,14,0.4973,0.3681,0.1115
19305,COOL,0.500,14,0.4961,0.3675,0.1114
19315,COOL,0.500,14,0.4949,0.3684,0.1116
19325,COOL,0.500,14,0.4967,0.3681,0.1115
19336,COOL,0.500,14,0.4967,0.3666,0.1111
19345,COOL,0.500,14,0.4979,0.3669,0.1112
19355,COOL,0.500,14,0.4961,0.3669,0.1112
19365,COOL,0.500,14,0.4967,0.3672,0.1113
19375,COOL,0.500,14,0.4967,0.3684,0.1116
19385,COOL,0.500,14,0.4955,0.3666,0.1111
19395,COOL,0.500,14,0.4967,0.3678,0.1115
19405,COOL,0.500,14,0.4973,0.3672,0.1113
19415,COOL,0.500,14,0.4955,0.3675,0.1114
19425,COOL,0.500,14,0.4979,0.3666,0.1111
19435,COOL,0.500,14,0.4955,0.3672,0.1113
19445,COOL,0.500,14,0.4979,0.3681,0.1115
19455,COOL,0.500,14,0.4985,0.3669,0.1112
19466,COOL,0.500,14,0.4967,0.3666,0.1111
19475,COOL,0.500,14,0.4967,0.3675,0.1114
19485,COOL,0.500,14,0.4943,0.3672,0.1113
19495,COOL,0.500,14,0.4973,0.3672,0.1113
19506,COOL,0.500,14,0.4973,0.3672,0.1113
19515,COOL,0.500,14,0.4961,0.3660,0.1109
19525,COOL,0.500,14,0.4967,0.3666,0.1111
19535,COOL,0.500,14,0.4949,0.3678,0.1115
19545,COOL,0.500,14,0.4949,0.3681,0.1115
19555,COOL,0.500,14,0.4961,0.3672,0.1113
19565,COOL,0.500,14,0.4985,0.3672,0.1113
19575,COOL,0.500,14,0.4967,0.3678,0.1115
19585,COOL,0.500,14,0.4973,0.3666,0.1111
19595,COOL,0.500,14,0.4961,0.3678,0.1115
19605,COOL,0.500,14,0.4985,0.3672,0.1113
19615,COOL,0.500,14,0.4973,0.3666,0.1111
19625,COOL,0.500,14,0.4961,0.3675,0.1114
19636,COOL,0.500,14,0.4979,0.3675,0.1114
19645,COOL,0.500,14,0.4967,0.3675,0.1114
19655,COOL,0.500,14,0.4961,0.3672,0.1113
19665,COOL,0.500,14,0.4979,0.3672,0.1113
19675,COOL,0.500,14,0.4967,0.3672,0.1113
19685,COOL,0.500,14,0.4973,0.3666,0.1111
19695,COOL,0.500,14,0.4955,0.3666,0.1111
19705,COOL,0.500,14,0.4967,0.3681,0.1115
19715,COOL,0.500,14,0.4967,0.3666,0.1111
19725,COOL,0.500,14,0.4985,0.3678,0.1115
19735,COOL,0.500,14,0.4979,0.3678,0.1115
19745,COOL,0.500,14,0.4961,0.3669,0.1112
19755,COOL,0.500,14,0.4961,0.3678,0.1115
19765,COOL,0.500,14,0.4949,0.3672,0.1113
19775,COOL,0.500,14,0.4967,0.3684,0.1116
19785,COOL,0.500,14,0.4985,0.3681,0.1115
19795,COOL,0.500,14,0.4961,0.3669,0.1112
19806,COOL,0.500,14,0.4967,0.3666,0.1111
19815,COOL,0.500,14,0.4961,0.3669,0.1112
19825,COOL,0.500,14,0.4973,0.3684,0.1116
